estimators,max_depth,backend,threads,nodes,dataset,train_accuracy,train_f1,test_accuracy,test_f1,train_time,train_predict_time,test_predict_time
256,0,ff,8,1,magic,1.0,1.0,0.878286,0.86171,13257.8,84.3036,22.9803
256,0,ff,8,1,magic,1.0,1.0,0.878286,0.86171,13298.3,84.7376,22.4298
256,0,ff,8,1,magic,1.0,1.0,0.878286,0.86171,13478.7,84.0092,23.5468
256,0,ff,8,1,magic,1.0,1.0,0.878286,0.86171,13264.5,84.732,23.1185
256,0,ff,8,1,magic,1.0,1.0,0.878286,0.86171,13416.9,82.5556,22.7254
256,0,ff,16,1,magic,1.0,1.0,0.878286,0.86171,6783.21,56.1002,15.8005
256,0,ff,16,1,magic,1.0,1.0,0.878286,0.86171,6782.59,51.9545,15.0382
256,0,ff,16,1,magic,1.0,1.0,0.878286,0.86171,6788.04,55.4794,16.123
256,0,ff,16,1,magic,1.0,1.0,0.878286,0.86171,6782.02,53.2778,15.732
256,0,ff,16,1,magic,1.0,1.0,0.878286,0.86171,6801.48,52.3086,16.3295
256,0,ff,32,1,magic,1.0,1.0,0.878286,0.86171,5092.43,45.2068,16.5403
256,0,ff,32,1,magic,1.0,1.0,0.878286,0.86171,5129.78,43.5017,16.7753
256,0,ff,32,1,magic,1.0,1.0,0.878286,0.86171,5077.93,43.3611,16.7399
256,0,ff,32,1,magic,1.0,1.0,0.878286,0.86171,5104.59,43.8772,16.744
256,0,ff,32,1,magic,1.0,1.0,0.878286,0.86171,5078.18,43.5247,16.3236
32,0,mpi,1,1,magic,0.997963,0.997763,0.877234,0.860342,12268.0,47.6301,12.3295
32,0,mpi,1,1,magic,0.997963,0.997763,0.877234,0.860342,12448.8,47.5347,12.3263
32,0,mpi,1,1,magic,0.997963,0.997763,0.877234,0.860342,12598.0,47.5326,12.3834
32,0,mpi,1,1,magic,0.997963,0.997763,0.877234,0.860342,12242.0,47.7647,12.2903
32,0,mpi,1,1,magic,0.997963,0.997763,0.877234,0.860342,12288.9,47.6298,12.3106
32,0,mpi,1,2,magic,0.997963,0.997763,0.877234,0.860342,6225.66,34.9481,6.37653
32,0,mpi,1,2,magic,0.997963,0.997763,0.877234,0.860342,6230.06,25.0102,6.86173
32,0,mpi,1,2,magic,0.997963,0.997763,0.877234,0.860342,6156.87,35.088,6.82859
32,0,mpi,1,2,magic,0.997963,0.997763,0.877234,0.860342,6093.9,171.273,6.25047
32,0,mpi,1,2,magic,0.997963,0.997763,0.877234,0.860342,6159.44,24.9473,6.83742
32,0,mpi,1,4,magic,0.997963,0.997763,0.877234,0.860342,3082.41,68.626,4.41322
32,0,mpi,1,4,magic,0.997963,0.997763,0.877234,0.860342,3153.46,13.9814,4.22849
32,0,mpi,1,4,magic,0.997963,0.997763,0.877234,0.860342,3078.97,24.1638,4.18316
32,0,mpi,1,4,magic,0.997963,0.997763,0.877234,0.860342,3098.35,35.8737,4.36014
32,0,mpi,1,4,magic,0.997963,0.997763,0.877234,0.860342,3118.17,14.1205,4.40114
32,0,mpi,1,8,magic,0.997963,0.997763,0.877234,0.860342,1535.0,53.3802,1.96598
32,0,mpi,1,8,magic,0.997963,0.997763,0.877234,0.860342,1538.47,43.8595,2.01065
32,0,mpi,1,8,magic,0.997963,0.997763,0.877234,0.860342,1543.85,43.8701,2.10444
32,0,mpi,1,8,magic,0.997963,0.997763,0.877234,0.860342,1542.83,55.4376,2.04133
32,0,mpi,1,8,magic,0.997963,0.997763,0.877234,0.860342,1547.02,32.0951,2.00189
32,0,mpi,2,1,magic,0.997963,0.997763,0.877234,0.860342,6572.92,25.86,6.64145
32,0,mpi,2,1,magic,0.997963,0.997763,0.877234,0.860342,6368.9,25.6945,6.45172
32,0,mpi,2,1,magic,0.997963,0.997763,0.877234,0.860342,6386.44,25.3532,6.56312
