estimators,max_depth,backend,threads,nodes,train_accuracy,train_f1,test_accuracy,test_f1,train_time,train_predict_time,test_predict_time
64,0,omp,8,1,0.9978070000000001,0.9976939999999999,0.964602,0.9586080000000001,42.4795,0.2188056,0.08504540000000001
64,0,omp,16,1,0.9978070000000001,0.9976939999999999,0.964602,0.9586080000000001,22.16564,0.1887892,0.079406
64,0,omp,32,1,0.9978070000000001,0.9976939999999999,0.964602,0.9586080000000001,18.21172,0.1940364,0.10587139999999999
64,0,seq,1,1,0.9978070000000001,0.9976939999999999,0.964602,0.9586080000000001,284.303,0.717298,0.1677544
128,0,ff,1,1,1.0,1.0,0.964602,0.9586080000000001,583.0308,2.37796,0.9597619999999999
128,0,ff,2,1,1.0,1.0,0.964602,0.9586080000000001,335.5866,1.645808,0.7931518000000001
128,0,ff,4,1,1.0,1.0,0.964602,0.9586080000000001,172.9222,1.44797,1.0247244
128,0,ff,8,1,1.0,1.0,0.964602,0.9586080000000001,105.2506,2.293298,1.9558320000000002
128,0,ff,16,1,1.0,1.0,0.964602,0.9586080000000001,76.2056,5.073668,4.546367999999999
128,0,ff,32,1,1.0,1.0,0.964602,0.9586080000000001,55.42996000000001,10.72342,8.985071999999999
128,0,mpi,16,2,0.9978070000000001,0.9976939999999999,0.964602,0.9586080000000001,22.589440000000003,11.089220000000001,0.09581999999999999
128,0,mpi,16,4,1.0,1.0,0.964602,0.9586080000000001,13.06474,13.007200000000001,0.0691402
128,0,mpi,16,6,1.0,1.0,0.955752,0.94866,11.917300000000001,23.143279999999997,0.4644516
128,0,mpi,16,8,1.0,1.0,0.955752,0.94866,7.514092,11.29668,0.06358159999999999
128,0,mpi,32,2,0.9978070000000001,0.9976939999999999,0.964602,0.9586080000000001,18.18468,12.1485,0.1517566
128,0,mpi,32,4,1.0,1.0,0.964602,0.9586080000000001,11.29148,13.006900000000002,0.07796879999999999
128,0,mpi,32,6,1.0,1.0,0.955752,0.94866,10.6635,22.29524,6.2513154
128,0,mpi,32,8,1.0,1.0,0.955752,0.94866,10.62868,15.13698,0.5953872
128,0,omp,1,1,1.0,1.0,0.964602,0.9586080000000001,579.7148,1.497312,0.343836
128,0,omp,2,1,1.0,1.0,0.964602,0.9586080000000001,302.974,0.8298598,0.20846800000000001
128,0,omp,4,1,1.0,1.0,0.964602,0.9586080000000001,156.1988,0.5499652,0.1629072
128,0,omp,8,1,1.0,1.0,0.964602,0.9586080000000001,82.11018,0.3804134,0.1275336
128,0,omp,16,1,1.0,1.0,0.964602,0.9586080000000001,43.845420000000004,0.2964642,0.1110282
128,0,omp,32,1,1.0,1.0,0.964602,0.9586080000000001,33.03648,0.375062,0.129722
128,0,seq,1,1,1.0,1.0,0.964602,0.9586080000000001,580.1954,1.381264,0.33067539999999995
