estimators,max_depth,backend,threads,nodes,train_accuracy,train_f1,test_accuracy,test_f1,train_time,train_predict_time,test_predict_time
16,0,ff,16,1,0.9944140000000001,0.993853,0.8703999999999998,0.8520710000000001,239.00560000000002,12.17308,5.604684000000001
16,0,ff,32,1,0.9944140000000001,0.993853,0.8703999999999998,0.8520710000000001,239.77179999999998,14.025960000000001,10.260772
16,0,omp,1,1,0.9944140000000001,0.993853,0.8703999999999998,0.8520710000000001,3324.772,25.74062,6.7058539999999995
16,0,omp,2,1,0.9944140000000001,0.993853,0.8703999999999998,0.8520710000000001,1739.7220000000002,14.340639999999999,3.7579300000000004
16,0,omp,4,1,0.9944140000000001,0.993853,0.8703999999999998,0.8520710000000001,887.1436,7.873400000000001,2.0661300000000002
16,0,omp,8,1,0.9944140000000001,0.993853,0.8703999999999998,0.8520710000000001,466.8398,4.812316,1.237168
16,0,omp,16,1,0.9944140000000001,0.993853,0.8703999999999998,0.8520710000000001,246.58020000000002,3.115324,0.7969936000000001
16,0,omp,32,1,0.9944140000000001,0.993853,0.8703999999999998,0.8520710000000001,335.0832,5.73471,1.087788
16,0,seq,1,1,0.9944140000000001,0.993853,0.8703999999999998,0.8520710000000001,3322.8239999999996,25.953699999999998,6.765686
32,0,ff,1,1,0.99816,0.9979799999999999,0.87592,0.858581,6711.567999999999,55.4567,15.7209
32,0,ff,2,1,0.99816,0.9979799999999999,0.87592,0.858581,3605.7619999999997,33.93508,9.068513999999999
32,0,ff,4,1,0.99816,0.9979799999999999,0.87592,0.858581,2056.422,20.01868,6.25122
32,0,ff,8,1,0.99816,0.9979799999999999,0.87592,0.858581,1216.384,15.54998,4.881258
32,0,ff,16,1,0.99816,0.9979799999999999,0.87592,0.858581,549.6976,13.3386,5.50334
32,0,ff,32,1,0.99816,0.9979799999999999,0.87592,0.858581,342.3732,14.88612,10.912479999999999
32,0,mpi,16,2,0.9944140000000001,0.993853,0.8703999999999998,0.8520710000000001,239.8574,13.302699999999998,0.648872
32,0,mpi,16,4,0.9840959999999999,0.982388,0.866456,0.846951,240.362,15.150979999999999,7.521419999999999
32,0,mpi,16,6,0.9823869999999999,0.9805949999999999,0.853838,0.835826,240.61419999999998,25.24196,2.334322
32,0,mpi,16,8,0.964577,0.96036,0.849369,0.824781,236.5206,16.01532,0.6329214000000001
32,0,mpi,32,2,0.9944140000000001,0.993853,0.8703999999999998,0.8520710000000001,335.299,16.75532,0.708739
32,0,mpi,32,4,0.9840959999999999,0.982388,0.866456,0.846951,260.9694,22.75828,3.907418
32,0,mpi,32,6,0.9823869999999999,0.9805949999999999,0.853838,0.835826,259.8962,22.040399999999998,3.045648
32,0,mpi,32,8,0.964577,0.96036,0.849369,0.824781,248.2552,27.287979999999997,1.3561492
32,0,omp,1,1,0.99816,0.9979799999999999,0.87592,0.858581,6708.776,50.69618,13.175040000000001
32,0,omp,2,1,0.99816,0.9979799999999999,0.87592,0.858581,3523.404,27.253539999999997,7.106922
32,0,omp,4,1,0.99816,0.9979799999999999,0.87592,0.858581,1805.734,14.7045,4.134326
32,0,omp,8,1,0.99816,0.9979799999999999,0.87592,0.858581,950.9630000000001,8.271818,2.151528
32,0,omp,16,1,0.99816,0.9979799999999999,0.87592,0.858581,502.04200000000003,5.060242,1.312526
32,0,omp,32,1,0.99816,0.9979799999999999,0.87592,0.858581,348.033,4.553204,1.160748
32,0,seq,1,1,0.99816,0.9979799999999999,0.87592,0.858581,6705.495999999999,51.080439999999996,13.241980000000002
64,0,ff,1,1,0.999803,0.999784,0.879075,0.862176,13284.14,104.399,29.10498
64,0,ff,2,1,0.999803,0.999784,0.879075,0.862176,7418.553999999999,59.35088,16.2181
64,0,ff,4,1,0.999803,0.999784,0.879075,0.862176,4304.718,33.00226,9.805552
64,0,ff,8,1,0.999803,0.999784,0.879075,0.862176,2840.376,22.04608,6.732128
64,0,ff,16,1,0.999803,0.999784,0.879075,0.862176,1627.484,17.89438,6.570774
64,0,ff,32,1,0.999803,0.999784,0.879075,0.862176,818.3632,17.2327,10.669839999999999
64,0,mpi,16,2,0.99816,0.9979799999999999,0.87592,0.858581,477.504,15.738900000000001,1.132018
64,0,mpi,16,4,0.9944140000000001,0.993853,0.8703999999999998,0.8520710000000001,243.62399999999997,12.877514,3.382394
64,0,mpi,16,6,0.988565,0.987378,0.8703999999999998,0.85182,239.2176,24.389960000000002,2.40839
64,0,mpi,16,8,0.9840959999999999,0.982388,0.866456,0.846951,240.10459999999998,16.53438,0.6498608
64,0,mpi,32,2,0.99816,0.9979799999999999,0.87592,0.858581,350.26599999999996,16.29358,0.9070758
64,0,mpi,32,4,0.9944140000000001,0.993853,0.8703999999999998,0.8520710000000001,325.39520000000005,27.23926,4.361258
64,0,mpi,32,6,0.988565,0.987378,0.8703999999999998,0.85182,313.24120000000005,25.744439999999997,2.625972
64,0,mpi,32,8,0.9840959999999999,0.982388,0.866456,0.846951,261.6866,25.4307,1.1805078
64,0,omp,1,1,0.999803,0.999784,0.879075,0.862176,13282.420000000002,100.21025999999999,26.14132
64,0,omp,2,1,0.999803,0.999784,0.879075,0.862176,6919.272,53.15252,13.98976
64,0,omp,4,1,0.999803,0.999784,0.879075,0.862176,3529.2760000000003,28.323259999999998,7.582234
64,0,omp,8,1,0.999803,0.999784,0.879075,0.862176,1833.1680000000001,15.1996,4.360626
64,0,omp,16,1,0.999803,0.999784,0.879075,0.862176,929.3724,8.256856,2.164134
64,0,omp,32,1,0.999803,0.999784,0.879075,0.862176,665.8584,6.744484,1.734766
64,0,seq,1,1,0.999803,0.999784,0.879075,0.862176,13294.24,100.6664,26.30842
128,0,ff,1,1,1.0,1.0,0.8738170000000001,0.8563639999999999,26680.079999999998,203.85060000000001,55.703359999999996
128,0,ff,2,1,1.0,1.0,0.8738170000000001,0.8563639999999999,14380.26,111.38199999999999,30.160739999999997
128,0,ff,4,1,1.0,1.0,0.8738170000000001,0.8563639999999999,8296.886,58.52692,16.93794
128,0,ff,8,1,1.0,1.0,0.8738170000000001,0.8563639999999999,5575.976000000001,35.84914,10.38228
128,0,ff,16,1,1.0,1.0,0.8738170000000001,0.8563639999999999,3685.368,24.13244,8.627628
128,0,ff,32,1,1.0,1.0,0.8738170000000001,0.8563639999999999,2357.4900000000002,22.718600000000002,12.75412
128,0,mpi,16,2,0.999803,0.999784,0.879075,0.862176,926.6418,22.43024,2.154228
128,0,mpi,16,4,0.99816,0.9979799999999999,0.87592,0.858581,478.63559999999995,17.776699999999998,1.79971
128,0,mpi,16,6,0.997634,0.997403,0.873291,0.8563600000000001,460.503,24.860500000000002,2.815288
128,0,mpi,16,8,0.9944140000000001,0.993853,0.8703999999999998,0.8520710000000001,242.1486,32.70808,0.6819955999999999
128,0,mpi,32,2,0.999803,0.999784,0.879075,0.862176,667.5656,17.99956,1.6111499999999999
128,0,mpi,32,4,0.99816,0.9979799999999999,0.87592,0.858581,349.247,17.23696,2.223908
128,0,mpi,32,6,0.997634,0.997403,0.873291,0.8563600000000001,337.5228,24.60298,4.117768
128,0,mpi,32,8,0.9944140000000001,0.993853,0.8703999999999998,0.8520710000000001,331.5772,23.861,0.9186142
128,0,omp,1,1,1.0,1.0,0.8738170000000001,0.8563639999999999,26694.159999999996,200.02,52.03008
128,0,omp,2,1,1.0,1.0,0.8738170000000001,0.8563639999999999,13949.0,105.1134,27.331740000000003
128,0,omp,4,1,1.0,1.0,0.8738170000000001,0.8563639999999999,7126.812,54.52398000000001,14.448879999999999
128,0,omp,8,1,1.0,1.0,0.8738170000000001,0.8563639999999999,3661.514,29.151,7.989446000000001
128,0,omp,16,1,1.0,1.0,0.8738170000000001,0.8563639999999999,1843.6580000000001,15.382159999999999,4.477508
128,0,omp,32,1,1.0,1.0,0.8738170000000001,0.8563639999999999,1322.642,13.962119999999999,3.4113680000000004
128,0,seq,1,1,1.0,1.0,0.8738170000000001,0.8563639999999999,26675.059999999998,199.8832,52.05354
256,0,ff,1,1,1.0,1.0,0.8788120000000001,0.8621929999999999,53282.44,406.4826,109.8146
256,0,ff,2,1,1.0,1.0,0.8788120000000001,0.8621929999999999,30156.18,219.50100000000003,58.561339999999994
256,0,ff,4,1,1.0,1.0,0.8788120000000001,0.8621929999999999,16231.24,111.8318,31.382740000000002
256,0,ff,8,1,1.0,1.0,0.8788120000000001,0.8621929999999999,11770.76,65.1261,17.82462
256,0,ff,16,1,1.0,1.0,0.8788120000000001,0.8621929999999999,7812.486,38.14376,12.388639999999999
256,0,ff,32,1,1.0,1.0,0.8788120000000001,0.8621929999999999,5478.048000000001,32.876099999999994,14.08964
256,0,mpi,16,2,1.0,1.0,0.8738170000000001,0.8563639999999999,1844.2099999999998,34.53336,4.779428
256,0,mpi,16,4,0.999803,0.999784,0.879075,0.862176,929.7414000000001,20.6786,4.93949
256,0,mpi,16,6,0.999277,0.999207,0.880126,0.863317,690.4384,29.41446,3.447466
256,0,mpi,16,8,0.99816,0.9979799999999999,0.87592,0.858581,477.56679999999994,26.67052,1.250594
256,0,mpi,32,2,1.0,1.0,0.8738170000000001,0.8563639999999999,1317.762,28.206439999999997,4.9228380000000005
256,0,mpi,32,4,0.999803,0.999784,0.879075,0.862176,669.54,19.92724,2.940598
256,0,mpi,32,6,0.999277,0.999207,0.880126,0.863317,569.8648000000001,25.38568,3.282616
256,0,mpi,32,8,0.99816,0.9979799999999999,0.87592,0.858581,347.36199999999997,21.82148,0.9905872
256,0,omp,1,1,1.0,1.0,0.8788120000000001,0.8621929999999999,53274.840000000004,400.4814,104.999
256,0,omp,2,1,1.0,1.0,0.8788120000000001,0.8621929999999999,27847.98,210.189,54.962900000000005
256,0,omp,4,1,1.0,1.0,0.8788120000000001,0.8621929999999999,14171.1,109.894,28.28902
256,0,omp,8,1,1.0,1.0,0.8788120000000001,0.8621929999999999,7314.6759999999995,59.11015999999999,15.055019999999999
256,0,omp,16,1,1.0,1.0,0.8788120000000001,0.8621929999999999,3669.442,30.4406,8.247186
256,0,omp,32,1,1.0,1.0,0.8788120000000001,0.8621929999999999,2607.474,22.212899999999998,6.2046
256,0,seq,1,1,1.0,1.0,0.8788120000000001,0.8621929999999999,53319.54,399.36260000000004,104.4834
