dataset,estimators,max_depth,accuracy,f1,backend,nodes,threads,train_time,predict_time
magic,256,0,0.878812,0.862193,omp,1,4,14135.0,26.89
magic,256,0,0.878812,0.862193,omp,1,8,7277.43,14.3902
magic,256,0,0.878812,0.862193,omp,1,16,3666.22,7.6491
magic,256,0,0.878812,0.862193,omp,1,32,2598.86,6.01551
magic,8,0,0.866456,0.846951,ff,1,2,925.29,3.89112
magic,8,0,0.866456,0.846951,ff,1,2,926.417,3.78712
magic,8,0,0.866456,0.846951,ff,1,2,923.127,3.86258
magic,8,0,0.866456,0.846951,ff,1,2,928.05,3.86304
magic,8,0,0.866456,0.846951,ff,1,2,916.08,3.81137
magic,8,0,0.866456,0.846951,ff,1,4,471.971,2.79905
magic,8,0,0.866456,0.846951,ff,1,4,470.513,2.77937
magic,8,0,0.866456,0.846951,ff,1,4,468.916,2.79222
magic,8,0,0.866456,0.846951,ff,1,4,470.399,2.83364
magic,8,0,0.866456,0.846951,ff,1,4,469.421,2.79134
magic,8,0,0.866456,0.846951,ff,1,8,240.062,3.80107
magic,8,0,0.866456,0.846951,ff,1,8,239.496,3.49455
magic,8,0,0.866456,0.846951,ff,1,8,239.371,3.33696
magic,8,0,0.866456,0.846951,ff,1,8,239.769,3.5313
magic,8,0,0.866456,0.846951,ff,1,8,239.059,3.34567
magic,8,0,0.866456,0.846951,ff,1,16,239.661,4.97508
magic,8,0,0.866456,0.846951,ff,1,16,239.68,5.01802
magic,8,0,0.866456,0.846951,ff,1,16,239.472,4.86685
magic,8,0,0.866456,0.846951,ff,1,16,239.58,4.53621
magic,8,0,0.866456,0.846951,ff,1,16,239.52,5.28733
magic,8,0,0.866456,0.846951,ff,1,32,239.628,8.70045
magic,8,0,0.866456,0.846951,ff,1,32,239.619,8.85774
magic,8,0,0.866456,0.846951,ff,1,32,240.117,9.12123
magic,8,0,0.866456,0.846951,ff,1,32,239.573,8.21165
magic,8,0,0.866456,0.846951,ff,1,32,239.994,8.03692
magic,16,0,0.8704,0.852071,ff,1,2,1884.69,5.96824
magic,16,0,0.8704,0.852071,ff,1,2,1849.95,6.13403
magic,16,0,0.8704,0.852071,ff,1,2,1848.48,5.86018
magic,16,0,0.8704,0.852071,ff,1,2,1862.4,6.00942
magic,16,0,0.8704,0.852071,ff,1,2,1846.95,5.9548
magic,16,0,0.8704,0.852071,ff,1,4,1030.07,4.26602
magic,16,0,0.8704,0.852071,ff,1,4,1026.48,4.30276
magic,16,0,0.8704,0.852071,ff,1,4,1030.04,4.3352
magic,16,0,0.8704,0.852071,ff,1,4,1025.93,4.27989
magic,16,0,0.8704,0.852071,ff,1,4,1035.54,4.89088
magic,16,0,0.8704,0.852071,ff,1,8,494.553,3.60529
magic,16,0,0.8704,0.852071,ff,1,8,495.616,3.87023
magic,16,0,0.8704,0.852071,ff,1,8,498.237,3.61461
magic,16,0,0.8704,0.852071,ff,1,8,497.837,3.584
magic,16,0,0.8704,0.852071,ff,1,8,497.445,3.71931
magic,16,0,0.8704,0.852071,ff,1,16,239.138,5.84662
magic,16,0,0.8704,0.852071,ff,1,16,239.121,5.61601
magic,16,0,0.8704,0.852071,ff,1,16,239.118,6.10052
magic,16,0,0.8704,0.852071,ff,1,16,238.963,5.54869
magic,16,0,0.8704,0.852071,ff,1,16,238.832,5.13836
magic,16,0,0.8704,0.852071,ff,1,32,240.251,10.7436
magic,16,0,0.8704,0.852071,ff,1,32,239.317,11.2454
magic,16,0,0.8704,0.852071,ff,1,32,239.614,10.155
magic,16,0,0.8704,0.852071,ff,1,32,239.393,11.2054
magic,16,0,0.8704,0.852071,ff,1,32,240.351,11.0254
magic,32,0,0.87592,0.858581,ff,1,2,3636.19,9.15127
magic,32,0,0.87592,0.858581,ff,1,2,3609.68,9.23013
magic,32,0,0.87592,0.858581,ff,1,2,3592.11,9.10533
magic,32,0,0.87592,0.858581,ff,1,2,3616.58,9.12016
magic,32,0,0.87592,0.858581,ff,1,2,3634.44,9.18512
magic,32,0,0.87592,0.858581,ff,1,4,2044.02,5.89552
magic,32,0,0.87592,0.858581,ff,1,4,2036.49,5.79869
magic,32,0,0.87592,0.858581,ff,1,4,2037.78,5.91448
magic,32,0,0.87592,0.858581,ff,1,4,2039.24,5.93969
magic,32,0,0.87592,0.858581,ff,1,4,2137.86,5.92998
magic,32,0,0.87592,0.858581,ff,1,8,1271.6,5.07328
magic,32,0,0.87592,0.858581,ff,1,8,1266.27,5.39163
magic,32,0,0.87592,0.858581,ff,1,8,1264.03,4.9487
magic,32,0,0.87592,0.858581,ff,1,8,1277.26,4.88261
magic,32,0,0.87592,0.858581,ff,1,8,1263.87,5.43945
magic,32,0,0.87592,0.858581,ff,1,16,546.078,6.49526
magic,32,0,0.87592,0.858581,ff,1,16,547.06,5.90492
magic,32,0,0.87592,0.858581,ff,1,16,544.782,6.10599
magic,32,0,0.87592,0.858581,ff,1,16,550.84,7.3496
magic,32,0,0.87592,0.858581,ff,1,16,552.337,6.10783
magic,32,0,0.87592,0.858581,ff,1,32,342.483,11.2802
magic,32,0,0.87592,0.858581,ff,1,32,341.766,11.5214
magic,32,0,0.87592,0.858581,ff,1,32,345.239,12.3225
magic,32,0,0.87592,0.858581,ff,1,32,341.34,10.9684
magic,32,0,0.87592,0.858581,ff,1,32,343.399,10.7305
magic,64,0,0.879075,0.862176,ff,1,2,7441.8,15.5923
magic,64,0,0.879075,0.862176,ff,1,2,7412.42,15.802
magic,64,0,0.879075,0.862176,ff,1,2,7527.52,15.4049
magic,64,0,0.879075,0.862176,ff,1,2,7491.86,15.2568
magic,64,0,0.879075,0.862176,ff,1,2,7528.81,15.5869
magic,64,0,0.879075,0.862176,ff,1,4,4372.03,9.26822
magic,64,0,0.879075,0.862176,ff,1,4,4279.19,9.40472
magic,64,0,0.879075,0.862176,ff,1,4,4334.08,9.30781
magic,64,0,0.879075,0.862176,ff,1,4,4290.46,8.90799
magic,64,0,0.879075,0.862176,ff,1,4,4340.63,9.4593
magic,64,0,0.879075,0.862176,ff,1,8,2992.46,6.3447
magic,64,0,0.879075,0.862176,ff,1,8,2946.85,6.38518
magic,64,0,0.879075,0.862176,ff,1,8,2993.73,6.60055
magic,64,0,0.879075,0.862176,ff,1,8,2992.48,6.53343
magic,64,0,0.879075,0.862176,ff,1,8,2982.86,6.84378
magic,64,0,0.879075,0.862176,ff,1,16,1933.27,6.93506
magic,64,0,0.879075,0.862176,ff,1,16,1943.72,7.80093
magic,64,0,0.879075,0.862176,ff,1,16,1941.06,8.41001
magic,64,0,0.879075,0.862176,ff,1,16,1935.97,7.76469
magic,64,0,0.879075,0.862176,ff,1,16,1941.43,8.15357
magic,64,0,0.879075,0.862176,ff,1,32,815.099,12.2744
magic,64,0,0.879075,0.862176,ff,1,32,815.52,11.6501
magic,64,0,0.879075,0.862176,ff,1,32,813.138,11.7855
magic,64,0,0.879075,0.862176,ff,1,32,811.018,12.8757
magic,64,0,0.879075,0.862176,ff,1,32,816.536,11.5106
magic,128,0,0.873817,0.856364,ff,1,2,14306.3,28.1611
magic,128,0,0.873817,0.856364,ff,1,2,14445.4,28.9764
magic,128,0,0.873817,0.856364,ff,1,2,14295.6,28.2218
magic,128,0,0.873817,0.856364,ff,1,2,14386.7,28.6975
magic,128,0,0.873817,0.856364,ff,1,2,14227.4,28.5201
magic,128,0,0.873817,0.856364,ff,1,4,8275.57,15.974
magic,128,0,0.873817,0.856364,ff,1,4,8450.23,16.8543
magic,128,0,0.873817,0.856364,ff,1,4,8414.04,15.9654
magic,128,0,0.873817,0.856364,ff,1,4,8410.08,15.4843
magic,128,0,0.873817,0.856364,ff,1,4,8401.0,16.3845
magic,128,0,0.873817,0.856364,ff,1,8,5956.51,10.9538
magic,128,0,0.873817,0.856364,ff,1,8,5886.3,10.694
magic,128,0,0.873817,0.856364,ff,1,8,6007.09,10.4077
magic,128,0,0.873817,0.856364,ff,1,8,5925.54,10.2544
magic,128,0,0.873817,0.856364,ff,1,8,5964.5,9.76061
magic,128,0,0.873817,0.856364,ff,1,16,4677.33,8.93745
magic,128,0,0.873817,0.856364,ff,1,16,4694.15,9.09414
magic,128,0,0.873817,0.856364,ff,1,16,4793.3,9.04271
magic,128,0,0.873817,0.856364,ff,1,16,4646.84,9.65611
magic,128,0,0.873817,0.856364,ff,1,16,4675.15,8.83581
magic,128,0,0.873817,0.856364,ff,1,32,2359.3,14.5841
magic,128,0,0.873817,0.856364,ff,1,32,2388.43,14.2721
magic,128,0,0.873817,0.856364,ff,1,32,2356.92,13.2632
magic,128,0,0.873817,0.856364,ff,1,32,2386.81,11.6703
magic,128,0,0.873817,0.856364,ff,1,32,2370.2,13.2118
magic,256,0,0.878812,0.862193,ff,1,2,29710.6,54.368
magic,256,0,0.878812,0.862193,ff,1,2,30181.0,54.031
magic,256,0,0.878812,0.862193,ff,1,2,31051.8,54.4131
magic,256,0,0.878812,0.862193,ff,1,2,30131.6,54.1387
magic,256,0,0.878812,0.862193,ff,1,2,30166.5,54.1634
magic,256,0,0.878812,0.862193,ff,1,4,16404.0,29.5549
magic,256,0,0.878812,0.862193,ff,1,4,16721.9,29.0273
magic,256,0,0.878812,0.862193,ff,1,4,16376.7,30.5868
magic,256,0,0.878812,0.862193,ff,1,4,16377.0,28.6732
magic,256,0,0.878812,0.862193,ff,1,4,16308.1,28.3806
magic,256,0,0.878812,0.862193,ff,1,8,12108.2,17.108
magic,256,0,0.878812,0.862193,ff,1,8,12179.2,18.1477
magic,256,0,0.878812,0.862193,ff,1,8,12344.2,17.2367
magic,256,0,0.878812,0.862193,ff,1,8,12286.2,17.5248
magic,256,0,0.878812,0.862193,ff,1,8,12264.4,18.3949
magic,256,0,0.878812,0.862193,ff,1,16,10192.4,13.2918
magic,256,0,0.878812,0.862193,ff,1,16,10225.5,13.8974
magic,256,0,0.878812,0.862193,ff,1,16,10014.0,13.3068
magic,256,0,0.878812,0.862193,ff,1,16,10297.9,13.5871
magic,256,0,0.878812,0.862193,ff,1,16,10168.1,12.4604
magic,256,0,0.878812,0.862193,ff,1,32,5430.99,16.2354
magic,256,0,0.878812,0.862193,ff,1,32,5441.45,15.2164
magic,256,0,0.878812,0.862193,ff,1,32,5520.73,17.0202
magic,256,0,0.878812,0.862193,ff,1,32,5513.07,17.6231
magic,256,0,0.878812,0.862193,ff,1,32,5473.29,17.1209
magic,8,0,0.849369,0.824781,mpi,2,8,230.576,11.5751
magic,8,0,0.849369,0.824781,mpi,2,8,233.375,11.6486
magic,8,0,0.849369,0.824781,mpi,2,8,230.645,15.2753
magic,8,0,0.849369,0.824781,mpi,2,8,229.737,20.819
magic,8,0,0.849369,0.824781,mpi,2,8,232.932,12.6592
magic,8,0,0.849369,0.824781,mpi,2,16,231.415,16.3763
magic,8,0,0.849369,0.824781,mpi,2,16,229.314,16.6472
magic,8,0,0.849369,0.824781,mpi,2,16,229.572,11.6055
magic,8,0,0.849369,0.824781,mpi,2,16,231.575,11.6988
magic,8,0,0.849369,0.824781,mpi,2,16,230.791,11.6332
magic,8,0,0.849369,0.824781,mpi,2,32,232.377,13.0287
magic,8,0,0.849369,0.824781,mpi,2,32,237.083,11.6888
magic,8,0,0.849369,0.824781,mpi,2,32,233.426,11.7613
magic,8,0,0.849369,0.824781,mpi,2,32,231.643,15.2615
magic,8,0,0.849369,0.824781,mpi,2,32,236.947,12.1579
magic,8,0,0.827813,0.795046,mpi,4,8,226.301,13.5208
magic,8,0,0.827813,0.795046,mpi,4,8,226.988,13.6189
magic,8,0,0.827813,0.795046,mpi,4,8,227.03,17.7955
magic,8,0,0.827813,0.795046,mpi,4,8,226.397,24.5742
magic,8,0,0.827813,0.795046,mpi,4,8,227.347,13.7971
magic,8,0,0.827813,0.795046,mpi,4,16,226.455,14.7735
magic,8,0,0.827813,0.795046,mpi,4,16,227.945,13.3838
magic,8,0,0.827813,0.795046,mpi,4,16,227.028,15.8076
magic,8,0,0.827813,0.795046,mpi,4,16,227.923,15.0148
magic,8,0,0.827813,0.795046,mpi,4,16,226.994,13.4916
magic,8,0,0.827813,0.795046,mpi,4,32,228.14,15.9492
magic,8,0,0.827813,0.795046,mpi,4,32,228.591,14.927
magic,8,0,0.827813,0.795046,mpi,4,32,228.372,24.0186
magic,8,0,0.827813,0.795046,mpi,4,32,228.879,15.5053
magic,8,0,0.827813,0.795046,mpi,4,32,228.675,14.0182
magic,8,0,0.810463,0.791141,mpi,8,8,209.909,15.4985
magic,8,0,0.810463,0.791141,mpi,8,8,209.544,13.2512
magic,8,0,0.810463,0.791141,mpi,8,8,210.63,13.2744
magic,8,0,0.810463,0.791141,mpi,8,8,209.794,12.7428
magic,8,0,0.810463,0.791141,mpi,8,8,208.256,13.5185
magic,8,0,0.810463,0.791141,mpi,8,16,209.382,13.9287
magic,8,0,0.810463,0.791141,mpi,8,16,209.362,14.5717
magic,8,0,0.810463,0.791141,mpi,8,16,209.303,14.6771
magic,8,0,0.810463,0.791141,mpi,8,16,209.666,16.9515
magic,8,0,0.810463,0.791141,mpi,8,16,209.263,15.7882
magic,8,0,0.810463,0.791141,mpi,8,32,211.951,13.0238
magic,8,0,0.810463,0.791141,mpi,8,32,210.873,16.9955
magic,8,0,0.810463,0.791141,mpi,8,32,210.288,16.1662
magic,8,0,0.810463,0.791141,mpi,8,32,210.501,14.6742
magic,8,0,0.810463,0.791141,mpi,8,32,210.224,14.7112
magic,16,0,0.866456,0.846951,mpi,2,8,239.218,11.7779
magic,16,0,0.866456,0.846951,mpi,2,8,240.768,11.6461
magic,16,0,0.866456,0.846951,mpi,2,8,239.125,12.8347
magic,16,0,0.866456,0.846951,mpi,2,8,239.73,12.7566
magic,16,0,0.866456,0.846951,mpi,2,8,238.884,11.6295
magic,16,0,0.866456,0.846951,mpi,2,16,239.329,12.5317
magic,16,0,0.866456,0.846951,mpi,2,16,239.484,11.6904
magic,16,0,0.866456,0.846951,mpi,2,16,239.51,11.6863
magic,16,0,0.866456,0.846951,mpi,2,16,240.13,11.6614
magic,16,0,0.866456,0.846951,mpi,2,16,239.849,15.6637
magic,16,0,0.866456,0.846951,mpi,2,32,242.602,11.8485
magic,16,0,0.866456,0.846951,mpi,2,32,240.726,11.958
magic,16,0,0.866456,0.846951,mpi,2,32,241.198,14.6911
magic,16,0,0.866456,0.846951,mpi,2,32,241.16,11.8105
magic,16,0,0.866456,0.846951,mpi,2,32,241.149,13.6284
magic,16,0,0.849369,0.824781,mpi,4,8,233.411,13.1592
magic,16,0,0.849369,0.824781,mpi,4,8,228.804,21.2791
magic,16,0,0.849369,0.824781,mpi,4,8,230.046,15.2539
magic,16,0,0.849369,0.824781,mpi,4,8,231.885,13.4696
magic,16,0,0.849369,0.824781,mpi,4,8,233.478,13.0929
magic,16,0,0.849369,0.824781,mpi,4,16,233.595,13.2933
magic,16,0,0.849369,0.824781,mpi,4,16,230.075,16.7341
magic,16,0,0.849369,0.824781,mpi,4,16,232.291,16.528
magic,16,0,0.849369,0.824781,mpi,4,16,232.232,15.3816
magic,16,0,0.849369,0.824781,mpi,4,16,226.595,19.5675
magic,16,0,0.849369,0.824781,mpi,4,32,235.249,13.2091
magic,16,0,0.849369,0.824781,mpi,4,32,235.416,13.6803
magic,16,0,0.849369,0.824781,mpi,4,32,233.581,16.5953
magic,16,0,0.849369,0.824781,mpi,4,32,231.98,17.3222
magic,16,0,0.849369,0.824781,mpi,4,32,234.057,15.7054
magic,16,0,0.827813,0.795046,mpi,8,8,226.646,12.8839
magic,16,0,0.827813,0.795046,mpi,8,8,226.7,14.5156
magic,16,0,0.827813,0.795046,mpi,8,8,226.418,16.4237
magic,16,0,0.827813,0.795046,mpi,8,8,226.418,13.2463
magic,16,0,0.827813,0.795046,mpi,8,8,226.305,16.0619
magic,16,0,0.827813,0.795046,mpi,8,16,226.368,14.3815
magic,16,0,0.827813,0.795046,mpi,8,16,226.217,15.2111
magic,16,0,0.827813,0.795046,mpi,8,16,225.868,14.4875
magic,16,0,0.827813,0.795046,mpi,8,16,227.2,14.9534
magic,16,0,0.827813,0.795046,mpi,8,16,226.587,13.6314
magic,16,0,0.827813,0.795046,mpi,8,32,227.727,17.2671
magic,16,0,0.827813,0.795046,mpi,8,32,228.529,15.9705
magic,16,0,0.827813,0.795046,mpi,8,32,229.265,15.2643
magic,16,0,0.827813,0.795046,mpi,8,32,228.475,13.7967
magic,16,0,0.827813,0.795046,mpi,8,32,228.994,14.5156
magic,32,0,0.8704,0.852071,mpi,2,8,461.013,14.5691
magic,32,0,0.8704,0.852071,mpi,2,8,461.513,12.8709
magic,32,0,0.8704,0.852071,mpi,2,8,461.255,12.1983
magic,32,0,0.8704,0.852071,mpi,2,8,461.487,12.0975
magic,32,0,0.8704,0.852071,mpi,2,8,460.67,12.1073
magic,32,0,0.8704,0.852071,mpi,2,16,239.307,13.1058
magic,32,0,0.8704,0.852071,mpi,2,16,238.931,12.2014
magic,32,0,0.8704,0.852071,mpi,2,16,239.039,13.6228
magic,32,0,0.8704,0.852071,mpi,2,16,272.008,11.7601
magic,32,0,0.8704,0.852071,mpi,2,16,239.147,11.7122
magic,32,0,0.8704,0.852071,mpi,2,32,240.906,11.8206
magic,32,0,0.8704,0.852071,mpi,2,32,240.591,11.7656
magic,32,0,0.8704,0.852071,mpi,2,32,240.664,12.9293
magic,32,0,0.8704,0.852071,mpi,2,32,241.514,11.8493
magic,32,0,0.8704,0.852071,mpi,2,32,240.151,14.3134
magic,32,0,0.866456,0.846951,mpi,4,8,239.431,13.3148
magic,32,0,0.866456,0.846951,mpi,4,8,240.362,16.2157
magic,32,0,0.866456,0.846951,mpi,4,8,240.308,13.3521
magic,32,0,0.866456,0.846951,mpi,4,8,238.556,23.6745
magic,32,0,0.866456,0.846951,mpi,4,8,239.128,16.113
magic,32,0,0.866456,0.846951,mpi,4,16,239.437,14.7963
magic,32,0,0.866456,0.846951,mpi,4,16,240.672,13.588
magic,32,0,0.866456,0.846951,mpi,4,16,239.133,14.5199
magic,32,0,0.866456,0.846951,mpi,4,16,239.671,23.9051
magic,32,0,0.866456,0.846951,mpi,4,16,240.115,13.2483
magic,32,0,0.866456,0.846951,mpi,4,32,241.149,14.5596
magic,32,0,0.866456,0.846951,mpi,4,32,241.511,13.591
magic,32,0,0.866456,0.846951,mpi,4,32,241.246,13.3925
magic,32,0,0.866456,0.846951,mpi,4,32,241.274,14.9123
magic,32,0,0.866456,0.846951,mpi,4,32,241.63,17.2338
magic,32,0,0.849369,0.824781,mpi,8,8,231.48,14.7243
magic,32,0,0.849369,0.824781,mpi,8,8,234.252,13.1659
magic,32,0,0.849369,0.824781,mpi,8,8,232.543,17.5729
magic,32,0,0.849369,0.824781,mpi,8,8,231.712,15.2001
magic,32,0,0.849369,0.824781,mpi,8,8,234.211,16.0838
magic,32,0,0.849369,0.824781,mpi,8,16,231.171,19.1125
magic,32,0,0.849369,0.824781,mpi,8,16,230.177,15.8807
magic,32,0,0.849369,0.824781,mpi,8,16,230.451,17.4579
magic,32,0,0.849369,0.824781,mpi,8,16,231.518,15.7376
magic,32,0,0.849369,0.824781,mpi,8,16,234.162,13.0664
magic,32,0,0.849369,0.824781,mpi,8,32,233.311,15.452
magic,32,0,0.849369,0.824781,mpi,8,32,232.445,19.0207
magic,32,0,0.849369,0.824781,mpi,8,32,232.979,16.5025
magic,32,0,0.849369,0.824781,mpi,8,32,232.25,17.2534
magic,32,0,0.849369,0.824781,mpi,8,32,231.28,16.0763
magic,64,0,0.87592,0.858581,mpi,2,8,934.242,12.9465
magic,64,0,0.87592,0.858581,mpi,2,8,932.452,15.0213
magic,64,0,0.87592,0.858581,mpi,2,8,932.293,12.9006
magic,64,0,0.87592,0.858581,mpi,2,8,932.403,13.8553
magic,64,0,0.87592,0.858581,mpi,2,8,932.717,12.9151
magic,64,0,0.87592,0.858581,mpi,2,16,474.885,12.3132
magic,64,0,0.87592,0.858581,mpi,2,16,473.417,12.2051
magic,64,0,0.87592,0.858581,mpi,2,16,479.006,12.095
magic,64,0,0.87592,0.858581,mpi,2,16,473.766,12.2512
magic,64,0,0.87592,0.858581,mpi,2,16,479.556,12.2334
magic,64,0,0.87592,0.858581,mpi,2,32,345.867,12.8364
magic,64,0,0.87592,0.858581,mpi,2,32,345.443,13.4214
magic,64,0,0.87592,0.858581,mpi,2,32,353.032,2.08989
magic,64,0,0.87592,0.858581,mpi,2,32,350.27,12.7908
magic,64,0,0.87592,0.858581,mpi,2,32,348.025,14.8809
magic,64,0,0.8704,0.852071,mpi,4,8,460.826,15.7305
magic,64,0,0.8704,0.852071,mpi,4,8,463.142,14.0998
magic,64,0,0.8704,0.852071,mpi,4,8,461.344,16.4227
magic,64,0,0.8704,0.852071,mpi,4,8,461.618,13.786
magic,64,0,0.8704,0.852071,mpi,4,8,461.213,16.5918
magic,64,0,0.8704,0.852071,mpi,4,16,239.385,15.7997
magic,64,0,0.8704,0.852071,mpi,4,16,264.316,3.20417
magic,64,0,0.8704,0.852071,mpi,4,16,240.331,23.9835
magic,64,0,0.8704,0.852071,mpi,4,16,246.578,20.3351
magic,64,0,0.8704,0.852071,mpi,4,16,240.874,39.0774
magic,64,0,0.8704,0.852071,mpi,4,32,240.61,17.6633
magic,64,0,0.8704,0.852071,mpi,4,32,240.683,18.4331
magic,64,0,0.8704,0.852071,mpi,4,32,240.335,16.7108
magic,64,0,0.8704,0.852071,mpi,4,32,241.124,18.1739
magic,64,0,0.8704,0.852071,mpi,4,32,243.005,24.6126
magic,64,0,0.866456,0.846951,mpi,8,8,238.665,13.8321
magic,64,0,0.866456,0.846951,mpi,8,8,239.708,14.8848
magic,64,0,0.866456,0.846951,mpi,8,8,239.767,12.9915
magic,64,0,0.866456,0.846951,mpi,8,8,238.852,16.0356
magic,64,0,0.866456,0.846951,mpi,8,8,238.762,17.0096
magic,64,0,0.866456,0.846951,mpi,8,16,239.26,14.8182
magic,64,0,0.866456,0.846951,mpi,8,16,239.606,14.5643
magic,64,0,0.866456,0.846951,mpi,8,16,239.346,14.0359
magic,64,0,0.866456,0.846951,mpi,8,16,239.338,14.948
magic,64,0,0.866456,0.846951,mpi,8,16,239.387,14.6155
magic,64,0,0.866456,0.846951,mpi,8,32,241.423,13.7168
magic,64,0,0.866456,0.846951,mpi,8,32,240.892,15.2844
magic,64,0,0.866456,0.846951,mpi,8,32,240.979,15.2935
magic,64,0,0.866456,0.846951,mpi,8,32,241.009,14.385
magic,64,0,0.866456,0.846951,mpi,8,32,241.692,14.8263
magic,128,0,0.879075,0.862176,mpi,2,8,1835.41,15.4476
magic,128,0,0.879075,0.862176,mpi,2,8,1834.65,15.7
magic,128,0,0.879075,0.862176,mpi,2,8,1831.07,15.3401
magic,128,0,0.879075,0.862176,mpi,2,8,1829.76,20.2373
magic,128,0,0.879075,0.862176,mpi,2,8,1831.76,16.3578
magic,128,0,0.879075,0.862176,mpi,2,16,936.8,13.0702
magic,128,0,0.879075,0.862176,mpi,2,16,936.524,15.4535
magic,128,0,0.879075,0.862176,mpi,2,16,934.901,14.4618
magic,128,0,0.879075,0.862176,mpi,2,16,936.201,13.0555
magic,128,0,0.879075,0.862176,mpi,2,16,942.015,13.1737
magic,128,0,0.879075,0.862176,mpi,2,32,666.982,13.0317
magic,128,0,0.879075,0.862176,mpi,2,32,669.028,13.2944
magic,128,0,0.879075,0.862176,mpi,2,32,665.752,15.4772
magic,128,0,0.879075,0.862176,mpi,2,32,666.406,22.1049
magic,128,0,0.879075,0.862176,mpi,2,32,669.571,12.8186
magic,128,0,0.87592,0.858581,mpi,4,8,934.518,17.3552
magic,128,0,0.87592,0.858581,mpi,4,8,935.962,14.5372
magic,128,0,0.87592,0.858581,mpi,4,8,932.528,14.747
magic,128,0,0.87592,0.858581,mpi,4,8,933.585,14.5811
magic,128,0,0.87592,0.858581,mpi,4,8,933.473,14.9389
magic,128,0,0.87592,0.858581,mpi,4,16,473.559,16.262
magic,128,0,0.87592,0.858581,mpi,4,16,475.523,25.7479
magic,128,0,0.87592,0.858581,mpi,4,16,473.691,28.6605
magic,128,0,0.87592,0.858581,mpi,4,16,473.41,15.5967
magic,128,0,0.87592,0.858581,mpi,4,16,473.343,39.5566
magic,128,0,0.87592,0.858581,mpi,4,32,347.7,17.0025
magic,128,0,0.87592,0.858581,mpi,4,32,349.097,14.5102
magic,128,0,0.87592,0.858581,mpi,4,32,347.634,18.5487
magic,128,0,0.87592,0.858581,mpi,4,32,343.74,21.2721
magic,128,0,0.87592,0.858581,mpi,4,32,349.065,14.9135
magic,128,0,0.8704,0.852071,mpi,8,8,461.517,14.7903
magic,128,0,0.8704,0.852071,mpi,8,8,463.231,13.609
magic,128,0,0.8704,0.852071,mpi,8,8,461.381,13.441
magic,128,0,0.8704,0.852071,mpi,8,8,461.323,14.11
magic,128,0,0.8704,0.852071,mpi,8,8,462.109,20.5636
magic,128,0,0.8704,0.852071,mpi,8,16,238.784,25.003
magic,128,0,0.8704,0.852071,mpi,8,16,239.008,24.5837
magic,128,0,0.8704,0.852071,mpi,8,16,273.726,2.80547
magic,128,0,0.8704,0.852071,mpi,8,16,238.93,22.5224
magic,128,0,0.8704,0.852071,mpi,8,16,239.519,13.6448
magic,128,0,0.8704,0.852071,mpi,8,32,240.733,64.0022
magic,128,0,0.8704,0.852071,mpi,8,32,241.27,13.712
magic,128,0,0.8704,0.852071,mpi,8,32,242.687,13.8529
magic,128,0,0.8704,0.852071,mpi,8,32,240.695,17.5426
magic,128,0,0.8704,0.852071,mpi,8,32,241.955,59.3505
magic,256,0,0.873817,0.856364,mpi,2,8,3660.29,20.1041
magic,256,0,0.873817,0.856364,mpi,2,8,3657.64,25.8173
magic,256,0,0.873817,0.856364,mpi,2,8,3659.36,19.316
magic,256,0,0.873817,0.856364,mpi,2,8,3662.61,18.784
magic,256,0,0.873817,0.856364,mpi,2,8,3659.91,19.4982
magic,256,0,0.873817,0.856364,mpi,2,16,1841.69,15.7795
magic,256,0,0.873817,0.856364,mpi,2,16,1841.44,39.9619
magic,256,0,0.873817,0.856364,mpi,2,16,1865.59,16.0129
magic,256,0,0.873817,0.856364,mpi,2,16,1843.68,16.1812
magic,256,0,0.873817,0.856364,mpi,2,16,1846.1,15.8067
magic,256,0,0.873817,0.856364,mpi,2,32,1318.46,16.4715
magic,256,0,0.873817,0.856364,mpi,2,32,1317.52,19.237
magic,256,0,0.873817,0.856364,mpi,2,32,1324.95,15.0902
magic,256,0,0.873817,0.856364,mpi,2,32,1316.83,16.0649
magic,256,0,0.873817,0.856364,mpi,2,32,1312.05,15.7059
magic,256,0,0.879075,0.862176,mpi,4,8,1833.82,22.4974
magic,256,0,0.879075,0.862176,mpi,4,8,1832.54,22.7693
magic,256,0,0.879075,0.862176,mpi,4,8,1832.56,17.6138
magic,256,0,0.879075,0.862176,mpi,4,8,1829.89,21.1823
magic,256,0,0.879075,0.862176,mpi,4,8,1832.77,20.475
magic,256,0,0.879075,0.862176,mpi,4,16,936.734,15.1131
magic,256,0,0.879075,0.862176,mpi,4,16,937.432,14.9822
magic,256,0,0.879075,0.862176,mpi,4,16,936.588,15.4111
magic,256,0,0.879075,0.862176,mpi,4,16,936.266,17.6555
magic,256,0,0.879075,0.862176,mpi,4,16,935.902,16.4057
magic,256,0,0.879075,0.862176,mpi,4,32,673.989,4.40977
magic,256,0,0.879075,0.862176,mpi,4,32,665.192,18.9017
magic,256,0,0.879075,0.862176,mpi,4,32,669.107,19.5441
magic,256,0,0.879075,0.862176,mpi,4,32,672.648,14.2948
magic,256,0,0.879075,0.862176,mpi,4,32,666.126,24.824
magic,256,0,0.87592,0.858581,mpi,8,8,931.848,17.0664
magic,256,0,0.87592,0.858581,mpi,8,8,931.652,16.7281
magic,256,0,0.87592,0.858581,mpi,8,8,932.639,16.1266
