estimators,max_depth,backend,threads,nodes,dataset,train_accuracy,train_f1,test_accuracy,test_f1,train_time,train_predict_time,test_predict_time
32,0,ff,1,1,iris,1,1,0.966667,0.967963,6.06554,0.749857,0.437739
32,0,ff,1,1,iris,1,1,0.966667,0.967963,6.63038,0.748047,0.458487
32,0,ff,1,1,iris,1,1,0.966667,0.967963,6.26889,0.71433,0.501741
32,0,ff,1,1,iris,1,1,0.966667,0.967963,6.21306,0.658009,0.373797
32,0,ff,1,1,iris,1,1,0.966667,0.967963,6.16476,0.732785,0.451178
32,0,ff,2,1,iris,1,1,0.966667,0.967963,3.50156,0.760142,0.487266
32,0,ff,2,1,iris,1,1,0.966667,0.967963,4.13262,0.863237,0.557749
32,0,ff,2,1,iris,1,1,0.966667,0.967963,3.48556,0.768085,0.527135
32,0,ff,2,1,iris,1,1,0.966667,0.967963,3.47463,0.76675,0.623783
32,0,ff,2,1,iris,1,1,0.966667,0.967963,4.19909,0.708165,0.545192
32,0,ff,4,1,iris,1,1,0.966667,0.967963,2.26015,0.966046,1.0437
32,0,ff,4,1,iris,1,1,0.966667,0.967963,2.257,1.02283,0.990762
32,0,ff,4,1,iris,1,1,0.966667,0.967963,2.22782,1.04069,0.978409
32,0,ff,4,1,iris,1,1,0.966667,0.967963,2.86232,1.04055,0.941184
32,0,ff,4,1,iris,1,1,0.966667,0.967963,2.83224,1.02689,0.868657
32,0,ff,8,1,iris,1,1,0.966667,0.967963,2.50152,1.8118,1.5946
32,0,ff,8,1,iris,1,1,0.966667,0.967963,2.47872,1.86257,2.13162
32,0,ff,8,1,iris,1,1,0.966667,0.967963,1.87237,2.00934,1.58673
32,0,ff,8,1,iris,1,1,0.966667,0.967963,2.34086,2.37682,1.67267
32,0,ff,8,1,iris,1,1,0.966667,0.967963,2.35877,1.98033,2.21086
32,0,ff,16,1,iris,1,1,0.966667,0.967963,3.41483,4.92156,4.7906
32,0,ff,16,1,iris,1,1,0.966667,0.967963,3.45198,4.89387,4.3535
32,0,ff,16,1,iris,1,1,0.966667,0.967963,3.59303,4.85781,3.55263
32,0,ff,16,1,iris,1,1,0.966667,0.967963,3.56262,5.2666,4.65344
32,0,ff,16,1,iris,1,1,0.966667,0.967963,3.65379,4.40901,4.15604
32,0,ff,32,1,iris,1,1,0.966667,0.967963,4.95431,8.38671,7.70903
32,0,ff,32,1,iris,1,1,0.966667,0.967963,5.11073,7.9072,7.94742
32,0,ff,32,1,iris,1,1,0.966667,0.967963,5.07967,8.49876,8.21276
32,0,ff,32,1,iris,1,1,0.966667,0.967963,6.21688,10.031,9.97824
32,0,ff,32,1,iris,1,1,0.966667,0.967963,5.87518,8.91593,6.54433
64,0,ff,1,1,iris,1,1,0.966667,0.967963,11.5835,0.999771,0.555534
64,0,ff,1,1,iris,1,1,0.966667,0.967963,11.9422,0.977618,0.619347
64,0,ff,1,1,iris,1,1,0.966667,0.967963,11.6404,0.942478,0.576823
64,0,ff,1,1,iris,1,1,0.966667,0.967963,11.4265,0.951096,0.552853
64,0,ff,1,1,iris,1,1,0.966667,0.967963,12.0456,0.952649,0.53747
64,0,ff,2,1,iris,1,1,0.966667,0.967963,6.44883,0.854903,0.554476
64,0,ff,2,1,iris,1,1,0.966667,0.967963,6.51842,0.845649,0.658107
64,0,ff,2,1,iris,1,1,0.966667,0.967963,6.49503,0.8166,0.62544
64,0,ff,2,1,iris,1,1,0.966667,0.967963,6.49917,0.883447,0.628999
64,0,ff,2,1,iris,1,1,0.966667,0.967963,6.50852,0.821512,0.562854
64,0,ff,4,1,iris,1,1,0.966667,0.967963,3.86741,1.10903,0.93329
64,0,ff,4,1,iris,1,1,0.966667,0.967963,3.82992,1.02368,0.855212
64,0,ff,4,1,iris,1,1,0.966667,0.967963,4.44796,1.12173,0.950775
64,0,ff,4,1,iris,1,1,0.966667,0.967963,4.41119,0.998835,0.928644
64,0,ff,4,1,iris,1,1,0.966667,0.967963,3.81181,1.07381,0.785503
64,0,ff,8,1,iris,1,1,0.966667,0.967963,3.15736,1.97027,2.17876
64,0,ff,8,1,iris,1,1,0.966667,0.967963,3.31102,2.05844,1.7779
64,0,ff,8,1,iris,1,1,0.966667,0.967963,2.57298,1.93654,1.71155
64,0,ff,8,1,iris,1,1,0.966667,0.967963,3.32287,1.82817,1.67863
64,0,ff,8,1,iris,1,1,0.966667,0.967963,3.20846,2.45827,1.70168
64,0,ff,16,1,iris,1,1,0.966667,0.967963,3.85763,4.75876,4.22874
64,0,ff,16,1,iris,1,1,0.966667,0.967963,4.46753,4.44267,4.60678
64,0,ff,16,1,iris,1,1,0.966667,0.967963,3.85379,4.7848,4.71853
64,0,ff,16,1,iris,1,1,0.966667,0.967963,3.84221,4.97233,3.66946
64,0,ff,16,1,iris,1,1,0.966667,0.967963,3.74392,4.83579,4.29248
64,0,ff,32,1,iris,1,1,0.966667,0.967963,5.19321,8.96093,7.68379
64,0,ff,32,1,iris,1,1,0.966667,0.967963,5.14804,7.89206,8.37008
64,0,ff,32,1,iris,1,1,0.966667,0.967963,5.61472,9.26087,8.08406
64,0,ff,32,1,iris,1,1,0.966667,0.967963,5.31379,9.78823,8.32954
64,0,ff,32,1,iris,1,1,0.966667,0.967963,5.5513,8.31389,8.77361
128,0,ff,1,1,iris,1,1,0.966667,0.967963,22.9011,1.27269,0.571997
128,0,ff,1,1,iris,1,1,0.966667,0.967963,22.7279,1.39395,0.655486
128,0,ff,1,1,iris,1,1,0.966667,0.967963,22.5271,1.3058,0.681756
128,0,ff,1,1,iris,1,1,0.966667,0.967963,23.1513,1.31384,0.554207
128,0,ff,1,1,iris,1,1,0.966667,0.967963,22.7605,1.34407,0.579479
128,0,ff,2,1,iris,1,1,0.966667,0.967963,13.2184,1.10245,0.612869
128,0,ff,2,1,iris,1,1,0.966667,0.967963,13.295,1.03919,0.594302
128,0,ff,2,1,iris,1,1,0.966667,0.967963,13.1874,1.08186,0.626845
128,0,ff,2,1,iris,1,1,0.966667,0.967963,13.3866,1.00468,0.581597
128,0,ff,2,1,iris,1,1,0.966667,0.967963,12.5594,1.11731,0.696488
128,0,ff,4,1,iris,1,1,0.966667,0.967963,7.06637,1.40932,1.13715
128,0,ff,4,1,iris,1,1,0.966667,0.967963,7.3453,1.16664,0.88649
128,0,ff,4,1,iris,1,1,0.966667,0.967963,6.88807,1.15922,1.05299
128,0,ff,4,1,iris,1,1,0.966667,0.967963,7.376,1.09556,0.872295
128,0,ff,4,1,iris,1,1,0.966667,0.967963,7.53587,1.17214,0.857675
128,0,ff,8,1,iris,1,1,0.966667,0.967963,4.75775,2.1014,2.30664
128,0,ff,8,1,iris,1,1,0.966667,0.967963,4.76999,2.05519,2.25381
128,0,ff,8,1,iris,1,1,0.966667,0.967963,4.77235,2.53016,1.83789
128,0,ff,8,1,iris,1,1,0.966667,0.967963,4.87965,2.14072,2.31159
128,0,ff,8,1,iris,1,1,0.966667,0.967963,4.83545,2.2782,2.87893
128,0,ff,16,1,iris,1,1,0.966667,0.967963,5.13485,4.78035,3.85946
128,0,ff,16,1,iris,1,1,0.966667,0.967963,4.61124,4.62746,3.81544
128,0,ff,16,1,iris,1,1,0.966667,0.967963,4.50822,4.77913,4.26338
128,0,ff,16,1,iris,1,1,0.966667,0.967963,4.74751,4.66664,4.78244
128,0,ff,16,1,iris,1,1,0.966667,0.967963,5.15153,4.16465,4.28547
128,0,ff,32,1,iris,1,1,0.966667,0.967963,6.01354,8.90507,8.19932
128,0,ff,32,1,iris,1,1,0.966667,0.967963,6.4993,9.30714,8.34055
128,0,ff,32,1,iris,1,1,0.966667,0.967963,6.46509,9.41019,10.004
128,0,ff,32,1,iris,1,1,0.966667,0.967963,5.52966,8.34495,8.63248
128,0,ff,32,1,iris,1,1,0.966667,0.967963,6.0363,8.84894,8.36251
256,0,ff,1,1,iris,1,1,0.966667,0.967963,44.3291,1.93428,0.802876
256,0,ff,1,1,iris,1,1,0.966667,0.967963,45.3259,2.10842,0.833051
256,0,ff,1,1,iris,1,1,0.966667,0.967963,44.7272,1.97483,0.725481
256,0,ff,1,1,iris,1,1,0.966667,0.967963,44.4562,1.92185,0.963307
256,0,ff,1,1,iris,1,1,0.966667,0.967963,44.447,1.93105,0.76046
256,0,ff,2,1,iris,1,1,0.966667,0.967963,24.8761,1.60512,0.891049
256,0,ff,2,1,iris,1,1,0.966667,0.967963,24.8346,1.57289,0.77578
256,0,ff,2,1,iris,1,1,0.966667,0.967963,24.4364,1.5237,0.619406
256,0,ff,2,1,iris,1,1,0.966667,0.967963,24.2845,1.57285,0.771525
256,0,ff,2,1,iris,1,1,0.966667,0.967963,24.1856,1.59953,0.678382
256,0,ff,4,1,iris,1,1,0.966667,0.967963,13.5131,1.35692,0.947875
256,0,ff,4,1,iris,1,1,0.966667,0.967963,12.8891,1.4292,1.02314
256,0,ff,4,1,iris,1,1,0.966667,0.967963,12.976,1.30239,0.832907
256,0,ff,4,1,iris,1,1,0.966667,0.967963,13.396,1.37149,1.13054
256,0,ff,4,1,iris,1,1,0.966667,0.967963,12.8816,1.43504,1.08196
256,0,ff,8,1,iris,1,1,0.966667,0.967963,7.7658,2.02676,2.26565
256,0,ff,8,1,iris,1,1,0.966667,0.967963,7.80476,2.69813,1.91952
256,0,ff,8,1,iris,1,1,0.966667,0.967963,8.36548,2.84581,2.21288
256,0,ff,8,1,iris,1,1,0.966667,0.967963,7.86871,3.09406,2.72424
256,0,ff,8,1,iris,1,1,0.966667,0.967963,8.28607,2.20333,2.31382
256,0,ff,16,1,iris,1,1,0.966667,0.967963,5.91455,5.20197,4.29814
256,0,ff,16,1,iris,1,1,0.966667,0.967963,5.92679,5.27426,4.95575
256,0,ff,16,1,iris,1,1,0.966667,0.967963,6.02575,5.13196,4.11168
256,0,ff,16,1,iris,1,1,0.966667,0.967963,6.55251,5.69337,4.03894
256,0,ff,16,1,iris,1,1,0.966667,0.967963,6.03844,5.18961,4.13176
256,0,ff,32,1,iris,1,1,0.966667,0.967963,7.40975,11.6211,9.44205
256,0,ff,32,1,iris,1,1,0.966667,0.967963,6.94449,10.1237,8.81778
256,0,ff,32,1,iris,1,1,0.966667,0.967963,6.83354,9.73277,9.18758
256,0,ff,32,1,iris,1,1,0.966667,0.967963,6.88368,9.08914,8.51934
256,0,ff,32,1,iris,1,1,0.966667,0.967963,7.43354,10.481,8.32371
32,0,mpi,1,1,iris,1,1,0.966667,0.967963,5.9044,0.10169,0.01982
32,0,mpi,1,1,iris,1,1,0.966667,0.967963,5.90241,0.110344,0.019977
32,0,mpi,1,1,iris,1,1,0.966667,0.967963,5.87289,0.105865,0.020458
32,0,mpi,1,1,iris,1,1,0.966667,0.967963,5.8539,0.115127,0.02851
32,0,mpi,1,1,iris,1,1,0.966667,0.967963,5.91599,0.107957,0.02094
32,0,mpi,1,2,iris,1,1,0.966667,0.967963,2.96283,10.7709,0.018308
32,0,mpi,1,2,iris,1,1,0.966667,0.967963,3.04105,6.70668,0.02164
32,0,mpi,1,2,iris,1,1,0.966667,0.967963,3.04768,10.7448,0.021537
32,0,mpi,1,2,iris,1,1,0.966667,0.967963,3.01501,10.7355,0.022548
32,0,mpi,1,2,iris,1,1,0.966667,0.967963,2.96167,10.5301,0.022046
32,0,mpi,1,4,iris,1,1,0.966667,0.967963,1.5248,11.0618,0.01956
32,0,mpi,1,4,iris,1,1,0.966667,0.967963,1.55753,11.1212,0.02092
32,0,mpi,1,4,iris,1,1,0.966667,0.967963,1.56584,10.8181,0.019747
32,0,mpi,1,4,iris,1,1,0.966667,0.967963,1.53099,11.0923,0.020205
32,0,mpi,1,4,iris,1,1,0.966667,0.967963,1.52949,11.3154,0.020846
32,0,mpi,1,8,iris,1,1,0.966667,0.967963,0.864193,12.7896,0.011065
32,0,mpi,1,8,iris,1,1,0.966667,0.967963,0.862743,11.4743,0.011839
32,0,mpi,1,8,iris,1,1,0.966667,0.967963,0.866084,11.6404,0.013208
32,0,mpi,1,8,iris,1,1,0.966667,0.967963,0.875936,10.6421,0.025795
32,0,mpi,1,8,iris,1,1,0.966667,0.967963,0.796099,10.7476,0.012305
32,0,mpi,2,1,iris,1,1,0.966667,0.967963,3.09541,0.099139,0.016784
32,0,mpi,2,1,iris,1,1,0.966667,0.967963,3.10706,0.104771,0.016656
32,0,mpi,2,1,iris,1,1,0.966667,0.967963,3.09799,0.09987,0.016558
32,0,mpi,2,1,iris,1,1,0.966667,0.967963,3.08714,0.098536,0.016236
32,0,mpi,2,1,iris,1,1,0.966667,0.967963,3.1326,0.095349,0.030912
32,0,mpi,2,2,iris,1,1,0.966667,0.967963,1.68694,8.04365,0.023934
32,0,mpi,2,2,iris,1,1,0.966667,0.967963,1.69267,10.8018,0.037593
32,0,mpi,2,2,iris,1,1,0.966667,0.967963,1.68293,10.608,0.030269
32,0,mpi,2,2,iris,1,1,0.966667,0.967963,1.70992,10.2729,0.025904
32,0,mpi,2,2,iris,1,1,0.966667,0.967963,1.73532,10.2765,0.020932
32,0,mpi,2,4,iris,1,1,0.966667,0.967963,0.955458,10.7691,0.028514
32,0,mpi,2,4,iris,1,1,0.966667,0.967963,0.927329,11.2307,0.031299
32,0,mpi,2,4,iris,1,1,0.966667,0.967963,0.943768,11.2416,0.039389
32,0,mpi,2,4,iris,1,1,0.966667,0.967963,0.92961,11.3991,0.028703
32,0,mpi,2,4,iris,1,1,0.966667,0.967963,0.945214,11.3009,0.019922
32,0,mpi,2,8,iris,1,1,0.966667,0.967963,0.569047,12.0037,0.016329
32,0,mpi,2,8,iris,1,1,0.966667,0.967963,0.56172,12.2341,0.017512
32,0,mpi,2,8,iris,1,1,0.966667,0.967963,0.550735,11.721,0.022117
32,0,mpi,2,8,iris,1,1,0.966667,0.967963,0.56193,10.9397,0.034323
32,0,mpi,2,8,iris,1,1,0.966667,0.967963,0.520626,10.1071,0.036472
32,0,mpi,4,1,iris,1,1,0.966667,0.967963,1.97378,0.102653,0.031892
32,0,mpi,4,1,iris,1,1,0.966667,0.967963,1.98168,0.115854,0.030616
32,0,mpi,4,1,iris,1,1,0.966667,0.967963,1.95612,0.103973,0.030346
32,0,mpi,4,1,iris,1,1,0.966667,0.967963,1.89002,0.101042,0.02853
32,0,mpi,4,1,iris,1,1,0.966667,0.967963,1.93342,0.078378,0.029978
32,0,mpi,4,2,iris,1,1,0.966667,0.967963,1.22755,8.66139,0.042255
32,0,mpi,4,2,iris,1,1,0.966667,0.967963,1.3997,10.7295,0.041722
32,0,mpi,4,2,iris,1,1,0.966667,0.967963,1.18686,11.1444,0.051914
32,0,mpi,4,2,iris,1,1,0.966667,0.967963,1.17668,10.468,0.040959
32,0,mpi,4,2,iris,1,1,0.966667,0.967963,1.73274,10.7834,0.041639
32,0,mpi,4,4,iris,1,1,0.966667,0.967963,1.37726,10.6303,0.037119
32,0,mpi,4,4,iris,1,1,0.966667,0.967963,1.35003,10.5877,0.057487
32,0,mpi,4,4,iris,1,1,0.966667,0.967963,0.792076,9.51503,0.049936
32,0,mpi,4,4,iris,1,1,0.966667,0.967963,0.788613,11.021,0.0375
32,0,mpi,4,4,iris,1,1,0.966667,0.967963,1.4097,8.79735,0.054799
32,0,mpi,4,8,iris,1,1,0.966667,0.967963,1.03652,11.9367,0.033396
32,0,mpi,4,8,iris,1,1,0.966667,0.967963,0.595352,12.3549,0.081995
32,0,mpi,4,8,iris,1,1,0.966667,0.967963,0.56381,12.7906,0.03647
32,0,mpi,4,8,iris,1,1,0.966667,0.967963,0.644267,12.4601,0.031956
32,0,mpi,4,8,iris,1,1,0.966667,0.967963,0.589034,10.9752,0.038083
